Employee_ID,Age,Gender,Department,Job_Role,Job_Level,Education,Marital_Status,Business_Travel,Distance_From_Home,Monthly_Income,Salary_Band,Hourly_Rate,Monthly_Rate,Job_Involvement,Job_Satisfaction,Environment_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Performance_Rating,Overtime,Training_Times_Last_Year,Years_At_Company,Years_In_Current_Role,Years_With_Current_Manager,Total_Working_Years,Years_Since_Last_Promotion,Num_Companies_Worked,Stock_Option_Level,Percent_Salary_Hike,Daily_Rate,Daily_Hours,Job_Change_Last_2Y,Manager_Change_Last_2Y,Attrition
EMP10933,58,Female,Sales,Sales Executive,2,High School,Married,Travel_Rarely,14.0,8692,High,74.0,6839.0,2,2.0,3.0,4.0,1.0,4,Yes,1.0,20,8,0,25,6.0,4,0,24.0,792,7.3,No,No,No
EMP10934,49,Male,Research & Development,Research Scientist,2,Bachelor's,Single,,32.0,6152,Medium,66.0,16363.0,2,2.0,3.0,3.0,3.0,3,No,6.0,3,3,3,10,3.0,1,0,21.0,778,9.2,No,No,No
EMP10935,30,Male,IT,Software Engineer,2,Bachelor's,Single,Non-Travel,18.0,7347,High,77.0,18622.0,3,2.0,3.0,4.0,3.0,4,No,4.0,9,9,4,16,1.0,4,1,21.0,868,7.3,No,No,No
EMP10936,37,Female,Finance,Financial Analyst,2,Bachelor's,Married,Travel_Rarely,12.0,6417,Medium,20.0,11479.0,3,3.0,3.0,4.0,1.0,2,Yes,0.0,9,9,3,16,1.0,1,1,13.0,1175,7.6,No,Yes,No
EMP10937,60,Male,Human Resources,HR Executive,1,Bachelor's,Married,Travel_Rarely,18.0,7785,High,25.0,10099.0,3,2.0,3.0,3.0,2.0,3,No,6.0,15,10,1,20,9.0,4,2,12.0,515,7.9,No,No,No
EMP10938,24,Male,Research & Development,Research Scientist,2,Bachelor's,Single,Travel_Rarely,37.0,5111,Medium,36.0,12310.0,3,3.0,2.0,3.0,1.0,3,Yes,3.0,3,3,3,7,3.0,0,0,11.0,1096,9.8,No,No,No
EMP10939,40,Female,Research & Development,Research Scientist,3,Bachelor's,Single,Travel_Rarely,24.0,8525,High,83.0,5269.0,2,1.0,3.0,3.0,1.0,3,No,3.0,13,3,12,18,5.0,0,0,16.0,884,8.6,Yes,No,No
EMP10940,59,Female,Research & Development,Research Scientist,2,Master's,Married,Travel_Rarely,8.0,7731,High,38.0,23360.0,3,1.0,4.0,3.0,2.0,3,Yes,1.0,17,1,11,22,6.0,1,2,21.0,355,9.1,No,No,Yes
EMP10941,52,Male,Sales,Sales Executive,3,Bachelor's,Single,Non-Travel,2.0,10335,Very High,96.0,17002.0,3,1.0,3.0,2.0,3.0,3,Yes,5.0,17,8,9,24,3.0,2,0,18.0,804,10.2,No,No,No
EMP10942,42,Female,IT,Software Engineer,5,Bachelor's,Married,Non-Travel,2.0,12632,Very High,45.0,12467.0,2,3.0,3.0,3.0,3.0,3,Yes,5.0,6,3,6,12,6.0,2,1,20.0,504,8.9,No,Yes,No
EMP10943,38,Male,Research & Development,Research Scientist,1,High School,Married,Travel_Frequently,35.0,7163,High,27.0,22821.0,3,4.0,4.0,3.0,3.0,4,Yes,0.0,17,0,14,21,2.0,1,2,18.0,325,7.2,No,No,No
EMP10944,59,Female,IT,Software Engineer,3,Doctorate,Married,Non-Travel,11.0,11316,Very High,90.0,20075.0,3,1.0,3.0,3.0,1.0,3,No,1.0,17,6,8,19,8.0,0,1,10.0,751,7.3,No,No,No
EMP10945,41,Female,IT,Software Engineer,3,Bachelor's,Single,Travel_Rarely,34.0,8173,High,22.0,5439.0,4,4.0,4.0,4.0,3.0,3,No,3.0,6,3,6,9,6.0,0,1,18.0,440,7.2,No,Yes,No
EMP10946,39,Male,Sales,Sales Executive,2,Master's,Married,Travel_Rarely,9.0,8394,High,90.0,16021.0,3,3.0,2.0,3.0,3.0,3,Yes,0.0,18,11,6,25,0.0,6,1,25.0,380,9.3,Yes,No,No
EMP10947,33,Female,IT,Software Engineer,1,Bachelor's,Married,Travel_Rarely,32.0,5616,Medium,92.0,,2,3.0,4.0,2.0,3.0,3,Yes,6.0,12,6,7,16,9.0,1,1,14.0,289,7.4,No,No,No
EMP10948,51,Male,Sales,Sales Executive,4,Bachelor's,Single,Travel_Rarely,29.0,11283,Very High,,16019.0,1,,2.0,4.0,3.0,3,No,2.0,8,8,4,8,1.0,3,3,20.0,245,9.9,Yes,Yes,No
EMP10949,38,Male,Research & Development,Research Scientist,1,Master's,Married,Travel_Rarely,11.0,5778,Medium,56.0,24761.0,4,2.0,4.0,4.0,2.0,3,No,4.0,9,9,9,9,9.0,1,0,11.0,311,7.6,No,No,Yes
EMP10950,46,Male,Sales,Sales Executive,4,Bachelor's,Divorced,Travel_Rarely,,9204,High,71.0,8730.0,2,3.0,3.0,2.0,2.0,3,Yes,0.0,2,1,2,6,2.0,4,0,16.0,165,10.4,Yes,No,No
EMP10951,50,Male,Research & Development,Research Scientist,4,High School,Single,Non-Travel,34.0,9924,High,80.0,19657.0,2,4.0,3.0,4.0,1.0,3,Yes,4.0,11,4,11,12,7.0,1,2,18.0,1450,9.5,No,No,Yes
EMP10952,54,Female,Operations,Operations Coordinator,2,Bachelor's,Divorced,Travel_Rarely,19.0,8636,High,92.0,23827.0,4,2.0,3.0,4.0,,3,Yes,2.0,15,3,0,17,3.0,1,2,11.0,549,7.0,No,No,Yes
EMP10953,34,Female,Sales,Sales Executive,1,,Single,Non-Travel,16.0,3308,Low,65.0,10531.0,2,2.0,3.0,3.0,2.0,3,No,5.0,2,2,2,2,1.0,1,1,18.0,297,7.3,No,No,No
EMP10954,30,Female,IT,Software Engineer,2,High School,Single,Travel_Rarely,34.0,6821,Medium,53.0,17647.0,3,3.0,3.0,3.0,3.0,3,No,1.0,7,4,5,11,7.0,1,0,20.0,1088,8.0,No,No,No
EMP10955,50,Male,IT,Software Engineer,3,Master's,Divorced,Travel_Rarely,37.0,10865,Very High,58.0,6407.0,3,3.0,3.0,4.0,2.0,3,No,6.0,17,4,3,21,6.0,3,3,16.0,715,7.5,Yes,No,No
EMP10956,31,Female,IT,Software Engineer,3,Bachelor's,Married,Non-Travel,39.0,8666,High,39.0,16970.0,4,4.0,4.0,4.0,3.0,4,No,2.0,10,8,10,11,3.0,2,1,13.0,996,9.0,No,No,No
EMP10957,57,Female,IT,Software Engineer,1,Master's,Married,Travel_Frequently,38.0,5155,Medium,53.0,4281.0,3,4.0,4.0,2.0,2.0,3,No,2.0,5,5,5,10,2.0,2,3,19.0,563,8.0,No,No,No
EMP10958,60,Female,Operations,Operations Coordinator,3,High School,Married,Travel_Rarely,31.0,7609,High,,9236.0,2,3.0,3.0,4.0,4.0,3,No,2.0,3,2,3,9,2.0,0,0,18.0,823,7.7,No,No,No
EMP10959,60,Female,Operations,Operations Coordinator,1,Master's,Single,Travel_Rarely,36.0,9613,High,73.0,9458.0,4,3.0,2.0,3.0,4.0,4,Yes,2.0,24,8,14,30,1.0,2,0,,1032,7.4,No,No,No
EMP10960,52,Female,Sales,Sales Executive,1,Bachelor's,Single,Travel_Rarely,21.0,5358,Medium,64.0,3277.0,4,3.0,3.0,3.0,1.0,3,Yes,6.0,5,5,5,5,1.0,2,1,19.0,710,9.8,No,No,No
EMP10961,56,Male,Sales,Sales Executive,2,Master's,Divorced,Travel_Frequently,21.0,9409,High,34.0,4289.0,1,3.0,3.0,3.0,2.0,2,No,4.0,23,2,1,29,3.0,3,0,11.0,165,7.2,No,No,No
EMP10962,47,Female,Operations,Operations Coordinator,2,Bachelor's,Single,Travel_Rarely,6.0,5664,Medium,,12721.0,2,3.0,2.0,2.0,3.0,3,No,2.0,7,7,4,14,1.0,5,0,11.0,638,9.1,Yes,No,No
EMP10963,55,Male,IT,Software Engineer,2,Master's,Married,Travel_Rarely,9.0,7202,High,68.0,6318.0,4,,1.0,1.0,2.0,3,No,6.0,15,8,6,16,6.0,3,1,23.0,413,7.9,No,No,Yes
EMP10964,42,Female,Research & Development,Research Scientist,4,Bachelor's,Married,Non-Travel,9.0,12531,Very High,27.0,14871.0,3,3.0,2.0,4.0,2.0,3,No,4.0,18,5,2,21,,5,1,24.0,1310,10.0,No,No,No
EMP10965,41,Male,Operations,Operations Coordinator,1,Bachelor's,Divorced,,31.0,5182,Medium,50.0,21436.0,3,3.0,4.0,3.0,1.0,2,No,3.0,8,8,5,8,3.0,0,1,17.0,1429,7.6,Yes,No,No
EMP10966,40,Female,Operations,Operations Coordinator,3,Master's,Single,Travel_Rarely,,9716,High,67.0,18907.0,4,4.0,4.0,4.0,3.0,1,Yes,1.0,19,0,12,23,5.0,0,1,21.0,1094,9.0,No,No,No
EMP10967,58,Female,Sales,Sales Executive,3,,Married,Travel_Frequently,13.0,11528,Very High,71.0,19097.0,3,4.0,3.0,,3.0,3,Yes,3.0,20,4,14,22,4.0,3,1,21.0,557,8.9,No,No,Yes
EMP10968,55,Female,Operations,Operations Coordinator,2,Master's,Married,Travel_Rarely,31.0,10068,Very High,33.0,4302.0,3,2.0,3.0,4.0,2.0,3,No,6.0,24,3,13,25,,6,1,13.0,1228,9.3,No,Yes,No
EMP10969,39,Female,Sales,Sales Executive,5,Master's,Married,Travel_Rarely,19.0,12422,Very High,27.0,19083.0,3,3.0,4.0,3.0,4.0,1,No,4.0,4,0,3,6,4.0,1,0,15.0,947,10.2,No,No,No
EMP10970,29,Male,Operations,Operations Coordinator,1,Bachelor's,Divorced,Travel_Rarely,20.0,3707,Low,38.0,3747.0,3,4.0,1.0,3.0,2.0,3,No,6.0,2,2,2,7,2.0,3,0,14.0,870,7.1,Yes,No,Yes
EMP10971,58,Female,Sales,Sales Executive,2,Bachelor's,Divorced,Travel_Rarely,9.0,5645,Medium,92.0,7462.0,4,3.0,2.0,4.0,3.0,3,No,2.0,8,1,0,8,2.0,3,1,10.0,758,9.1,No,Yes,No
EMP10972,59,Female,Research & Development,Research Scientist,4,Master's,Married,Travel_Rarely,19.0,12103,Very High,44.0,20806.0,3,3.0,3.0,3.0,3.0,4,No,1.0,13,2,13,19,5.0,6,0,19.0,898,8.0,No,Yes,No
EMP10973,30,Male,Sales,Sales Executive,4,Bachelor's,Married,Travel_Frequently,19.0,11807,Very High,90.0,,3,,1.0,3.0,1.0,3,No,0.0,8,5,7,10,8.0,2,1,11.0,433,7.1,No,No,Yes
EMP10974,55,Male,Human Resources,HR Executive,1,Master's,Married,Travel_Rarely,26.0,7439,High,63.0,5793.0,4,1.0,2.0,3.0,4.0,3,No,4.0,17,11,7,20,9.0,5,1,15.0,1062,10.2,Yes,No,No
EMP10975,56,Male,Research & Development,Research Scientist,2,Bachelor's,Divorced,Travel_Rarely,9.0,9077,High,36.0,9922.0,3,3.0,3.0,3.0,3.0,2,No,4.0,22,6,5,29,7.0,4,2,,269,9.2,No,No,No
EMP10976,36,Male,Sales,Sales Executive,1,Bachelor's,Married,Travel_Frequently,30.0,7634,High,55.0,7533.0,2,2.0,3.0,3.0,1.0,3,No,4.0,11,2,3,17,1.0,3,0,17.0,1129,9.4,No,No,Yes
EMP10977,38,Female,Operations,Operations Coordinator,1,Bachelor's,Single,Travel_Rarely,6.0,5972,Medium,65.0,13690.0,3,3.0,3.0,2.0,3.0,3,No,4.0,12,5,3,19,0.0,1,0,20.0,818,9.6,No,No,No
EMP10978,32,Male,Finance,Financial Analyst,2,Master's,Married,Travel_Frequently,10.0,6436,Medium,43.0,13446.0,3,2.0,2.0,4.0,4.0,2,Yes,2.0,0,0,0,7,0.0,1,1,16.0,1070,9.9,No,No,Yes
EMP10979,22,Female,Research & Development,Research Scientist,1,Master's,Married,Non-Travel,13.0,3717,Low,35.0,18487.0,4,3.0,3.0,3.0,4.0,3,No,4.0,1,0,1,8,1.0,0,0,14.0,292,9.6,No,No,No
EMP10980,34,Male,Sales,Sales Executive,3,High School,Married,,24.0,8982,High,21.0,5623.0,2,3.0,2.0,3.0,,4,No,3.0,5,5,5,11,0.0,1,1,16.0,777,9.9,No,Yes,No
EMP10981,44,Female,IT,Software Engineer,1,Bachelor's,Single,Travel_Rarely,10.0,4821,Medium,71.0,24643.0,3,2.0,3.0,4.0,2.0,2,No,2.0,8,8,0,9,6.0,1,0,21.0,100,7.6,No,No,No
EMP10982,48,Female,Operations,Operations Coordinator,2,Master's,,Travel_Rarely,39.0,9294,High,75.0,3216.0,1,4.0,1.0,3.0,1.0,1,No,2.0,17,9,13,24,8.0,1,0,18.0,463,7.7,No,No,No
EMP10983,36,Female,IT,Software Engineer,4,Bachelor's,Married,Travel_Rarely,14.0,11986,Very High,91.0,14587.0,3,4.0,3.0,3.0,4.0,3,No,,13,2,0,17,7.0,0,1,22.0,1315,8.5,Yes,No,No
EMP10984,43,Female,Sales,Sales Executive,3,Bachelor's,Single,Non-Travel,35.0,7914,High,59.0,24977.0,1,4.0,2.0,2.0,4.0,4,No,0.0,0,0,0,0,0.0,6,1,,860,9.5,No,No,No
EMP10985,41,Male,Research & Development,Research Scientist,1,Bachelor's,Single,Travel_Rarely,10.0,7027,High,49.0,4194.0,4,3.0,3.0,3.0,4.0,3,No,4.0,16,0,14,21,,2,0,17.0,1436,10.2,No,No,No
EMP10986,55,Female,Research & Development,Research Scientist,1,Bachelor's,Married,Travel_Rarely,,6575,Medium,32.0,6257.0,3,3.0,3.0,3.0,4.0,2,No,0.0,14,1,14,20,2.0,5,1,16.0,184,10.0,Yes,No,No
EMP10987,24,Female,Research & Development,Research Scientist,1,Bachelor's,Single,Travel_Rarely,22.0,5505,Medium,85.0,23411.0,3,4.0,2.0,3.0,2.0,3,No,4.0,3,3,3,10,3.0,6,0,20.0,1292,7.5,No,No,Yes
EMP10988,35,Male,IT,Software Engineer,3,Bachelor's,Married,Travel_Frequently,33.0,9717,High,22.0,,2,3.0,4.0,2.0,3.0,3,Yes,4.0,14,1,3,17,1.0,3,1,24.0,217,10.2,No,No,No
EMP10989,45,Male,Sales,Sales Executive,3,Master's,Married,Travel_Rarely,35.0,8976,High,31.0,8507.0,3,3.0,,3.0,3.0,3,No,3.0,4,3,4,11,4.0,1,1,19.0,1040,9.9,No,No,No
EMP10990,49,Female,Operations,Operations Coordinator,2,Bachelor's,Single,Travel_Rarely,36.0,7901,High,52.0,7685.0,3,3.0,,3.0,4.0,3,No,0.0,13,11,0,20,,1,0,22.0,769,7.9,No,No,No
EMP10991,58,Female,Human Resources,HR Executive,4,Bachelor's,Divorced,Travel_Frequently,12.0,14158,Very High,89.0,15297.0,4,3.0,1.0,3.0,2.0,3,Yes,2.0,24,8,13,27,1.0,5,1,14.0,759,10.0,No,No,No
EMP10992,56,Male,Sales,Sales Executive,1,High School,Married,Travel_Frequently,38.0,6794,Medium,42.0,17626.0,1,1.0,3.0,4.0,3.0,2,No,4.0,11,8,8,11,1.0,1,0,18.0,1215,7.7,No,No,No
EMP10993,51,Male,Human Resources,HR Executive,1,Bachelor's,Divorced,,7.0,5605,Medium,46.0,14634.0,3,3.0,2.0,2.0,4.0,3,No,4.0,6,2,3,7,6.0,0,0,21.0,439,8.6,Yes,No,Yes
EMP10994,51,Male,Sales,Sales Executive,2,High School,Married,Travel_Rarely,40.0,9664,High,92.0,14761.0,4,4.0,3.0,2.0,,3,Yes,6.0,21,4,14,26,6.0,3,0,22.0,347,9.5,Yes,No,No
EMP10995,35,Male,Finance,Financial Analyst,2,Master's,Single,Non-Travel,32.0,8433,High,67.0,5648.0,3,,4.0,2.0,4.0,3,No,4.0,14,4,9,17,9.0,6,0,16.0,989,8.9,No,Yes,No
EMP10996,48,Male,Research & Development,Research Scientist,2,Bachelor's,Married,Non-Travel,27.0,10287,Very High,44.0,12916.0,2,,2.0,3.0,3.0,1,Yes,1.0,23,10,14,26,3.0,6,1,23.0,1297,9.6,Yes,No,Yes
EMP10997,41,Male,Operations,Operations Coordinator,1,Master's,Married,Travel_Rarely,30.0,8306,High,41.0,22265.0,2,3.0,3.0,2.0,4.0,2,Yes,4.0,15,5,2,20,3.0,5,0,10.0,863,10.5,No,Yes,No
EMP10998,44,Male,IT,Software Engineer,2,High School,Single,Non-Travel,25.0,8866,High,,19551.0,3,4.0,2.0,4.0,4.0,2,No,5.0,19,9,9,22,5.0,1,0,16.0,260,7.1,Yes,No,No
EMP10999,29,Male,Research & Development,Research Scientist,3,Master's,Single,Travel_Rarely,35.0,7843,High,32.0,22257.0,3,3.0,3.0,3.0,1.0,3,No,1.0,8,7,8,9,3.0,2,0,21.0,1424,7.7,No,No,Yes
EMP11000,26,Male,Sales,Sales Executive,1,High School,Divorced,Non-Travel,33.0,6381,Medium,22.0,21209.0,2,3.0,4.0,1.0,4.0,2,No,1.0,3,3,3,3,1.0,6,1,24.0,534,8.0,No,No,No
EMP11001,39,Female,Sales,Sales Executive,2,Bachelor's,Single,Travel_Frequently,2.0,8072,High,75.0,23885.0,3,4.0,2.0,3.0,2.0,4,No,6.0,18,4,0,22,6.0,6,1,21.0,582,8.8,No,No,Yes
EMP11002,48,Male,Operations,Operations Coordinator,1,Master's,Single,Travel_Rarely,17.0,6304,Medium,87.0,19414.0,2,4.0,1.0,1.0,4.0,1,Yes,2.0,9,2,8,10,2.0,3,1,20.0,234,9.4,No,No,No
EMP11003,58,Female,Human Resources,HR Executive,1,Bachelor's,Single,Travel_Rarely,37.0,7522,High,68.0,21251.0,4,3.0,4.0,2.0,3.0,4,Yes,4.0,19,5,5,23,3.0,5,0,17.0,688,8.2,No,No,No
EMP11004,34,Male,Research & Development,Research Scientist,3,Master's,Single,Travel_Rarely,34.0,10172,Very High,23.0,23668.0,4,3.0,3.0,1.0,3.0,3,Yes,3.0,12,10,0,13,9.0,1,0,22.0,1181,7.9,No,No,No
EMP11005,26,Female,Research & Development,Research Scientist,2,High School,Divorced,Non-Travel,6.0,6988,Medium,90.0,7851.0,4,2.0,3.0,3.0,3.0,3,No,4.0,5,5,5,12,1.0,3,3,20.0,590,7.8,No,No,No
EMP11006,56,Male,Operations,Operations Coordinator,1,Master's,Single,Non-Travel,35.0,6533,Medium,88.0,9367.0,1,1.0,3.0,2.0,4.0,2,No,1.0,16,1,2,20,0.0,3,1,15.0,1323,10.5,Yes,No,No
EMP11007,35,Female,Research & Development,Research Scientist,1,Master's,Married,Non-Travel,21.0,7288,High,70.0,5621.0,3,2.0,2.0,1.0,3.0,4,Yes,6.0,14,8,0,16,1.0,1,1,13.0,1221,8.2,Yes,No,No
EMP11008,25,Male,Operations,Operations Coordinator,2,Bachelor's,Married,Travel_Frequently,14.0,7280,High,40.0,10854.0,2,3.0,3.0,3.0,3.0,4,No,5.0,4,3,4,11,4.0,0,1,21.0,785,8.0,No,Yes,Yes
EMP11009,46,Female,Finance,Financial Analyst,2,Bachelor's,Divorced,Travel_Rarely,5.0,6691,Medium,74.0,10218.0,4,1.0,3.0,1.0,3.0,2,No,6.0,7,7,7,11,5.0,4,0,24.0,1330,10.0,Yes,No,No
EMP11010,39,Male,IT,Software Engineer,2,High School,Married,Travel_Rarely,26.0,8856,High,80.0,16541.0,3,3.0,3.0,3.0,3.0,3,Yes,2.0,18,3,14,22,6.0,5,0,,1200,7.9,No,No,No
EMP11011,41,Male,IT,Software Engineer,2,Bachelor's,Married,Travel_Rarely,35.0,7850,High,65.0,6374.0,2,3.0,3.0,3.0,4.0,2,No,0.0,9,7,5,14,3.0,6,0,13.0,1432,9.3,No,Yes,No
EMP11012,54,Male,Operations,Operations Coordinator,2,Bachelor's,Divorced,Travel_Frequently,37.0,5859,Medium,78.0,9188.0,2,3.0,1.0,3.0,4.0,3,No,6.0,7,7,3,10,0.0,3,1,17.0,745,7.1,No,No,Yes
EMP11013,32,Female,Sales,Sales Executive,4,Master's,Married,Travel_Rarely,16.0,9904,High,96.0,14003.0,2,,1.0,2.0,2.0,2,No,2.0,11,7,7,13,8.0,6,0,16.0,631,,No,No,Yes
EMP11014,31,Female,Operations,Operations Coordinator,4,Master's,Divorced,Travel_Rarely,15.0,10714,Very High,24.0,16720.0,3,3.0,3.0,3.0,4.0,4,Yes,2.0,10,0,10,13,3.0,4,2,10.0,814,9.6,No,No,No
EMP11015,36,Female,IT,Software Engineer,5,Bachelor's,Divorced,Travel_Frequently,14.0,13667,Very High,86.0,10346.0,3,,2.0,4.0,2.0,3,No,1.0,15,10,8,16,3.0,2,1,12.0,863,7.2,No,No,No
EMP11016,26,Female,Human Resources,HR Executive,2,Bachelor's,Single,Travel_Rarely,13.0,7122,High,,12354.0,2,3.0,3.0,4.0,3.0,3,No,3.0,5,4,1,5,0.0,2,0,17.0,576,9.4,Yes,Yes,No
EMP11017,22,Male,IT,Software Engineer,1,Bachelor's,Married,Non-Travel,8.0,3583,Low,93.0,20638.0,2,3.0,2.0,3.0,3.0,4,No,3.0,1,1,1,5,1.0,5,1,22.0,1457,8.2,No,No,No
EMP11018,34,Male,IT,Software Engineer,2,Bachelor's,Single,Travel_Frequently,25.0,7380,High,99.0,23593.0,3,3.0,4.0,3.0,2.0,3,No,0.0,13,0,1,19,9.0,2,0,14.0,377,7.5,No,Yes,No
EMP11019,55,Male,Operations,Operations Coordinator,2,Bachelor's,Divorced,Travel_Rarely,33.0,7640,High,76.0,,1,2.0,3.0,1.0,2.0,3,No,4.0,9,3,9,11,7.0,5,1,23.0,862,8.0,No,Yes,Yes
EMP11020,54,Male,Sales,Sales Executive,3,Bachelor's,Married,Travel_Rarely,38.0,7060,High,72.0,3032.0,3,1.0,3.0,1.0,3.0,3,No,5.0,8,4,3,12,0.0,4,2,22.0,341,8.4,No,No,Yes
EMP11021,27,Male,Research & Development,Research Scientist,1,Master's,Married,Travel_Rarely,5.0,3956,Low,98.0,4818.0,4,3.0,,1.0,,3,No,3.0,5,3,5,12,0.0,2,0,24.0,444,9.2,Yes,No,No
EMP11022,37,Male,Research & Development,Research Scientist,2,Master's,Divorced,Travel_Rarely,37.0,9206,High,36.0,20455.0,2,3.0,4.0,2.0,2.0,1,No,2.0,14,5,10,17,4.0,3,0,22.0,1164,10.3,No,No,No
EMP11023,23,Male,Finance,Financial Analyst,2,High School,Married,Travel_Frequently,4.0,5800,Medium,23.0,7335.0,3,2.0,3.0,1.0,2.0,2,No,0.0,2,2,2,6,2.0,2,1,23.0,443,8.1,No,No,No
EMP11024,56,Male,IT,Software Engineer,3,Bachelor's,Divorced,Travel_Rarely,33.0,8301,High,73.0,8860.0,2,3.0,3.0,3.0,3.0,3,No,4.0,15,9,0,19,5.0,5,1,21.0,1332,7.5,No,No,Yes
EMP11025,55,Male,Research & Development,Research Scientist,1,Bachelor's,Married,Travel_Frequently,28.0,3658,Low,20.0,23915.0,1,2.0,3.0,4.0,3.0,3,No,3.0,6,1,6,9,6.0,4,0,13.0,768,7.1,No,No,No
EMP11026,50,Male,IT,Software Engineer,1,Master's,Married,Travel_Frequently,9.0,7476,High,,9834.0,2,3.0,3.0,,4.0,3,No,0.0,24,6,0,26,8.0,5,2,23.0,481,9.8,No,No,Yes
EMP11027,34,Male,Finance,Financial Analyst,1,Master's,Married,Travel_Rarely,36.0,5699,Medium,71.0,18822.0,4,3.0,4.0,1.0,4.0,3,Yes,1.0,12,8,4,13,2.0,1,1,12.0,1107,9.6,No,Yes,Yes
EMP11028,22,Male,IT,Software Engineer,2,Master's,Married,Travel_Rarely,19.0,6674,Medium,42.0,14067.0,2,2.0,1.0,3.0,3.0,3,No,0.0,1,1,1,1,1.0,4,1,24.0,1378,8.1,Yes,No,Yes
EMP11029,26,Female,Sales,Sales Executive,2,Bachelor's,Single,Non-Travel,16.0,5490,Medium,82.0,3495.0,4,3.0,3.0,3.0,3.0,3,No,5.0,5,5,3,6,5.0,6,0,11.0,637,7.2,No,No,Yes
EMP11030,51,Female,IT,Software Engineer,3,Bachelor's,Married,Travel_Rarely,40.0,8950,High,,8860.0,2,4.0,2.0,1.0,3.0,4,No,5.0,5,5,3,9,2.0,0,0,16.0,1248,7.1,No,No,Yes
EMP11031,38,Female,Human Resources,HR Executive,2,Bachelor's,Married,Travel_Frequently,7.0,9509,High,77.0,16932.0,1,3.0,4.0,2.0,3.0,4,Yes,5.0,15,11,2,21,,6,1,24.0,127,7.8,No,No,No
EMP11032,22,Male,Sales,Sales Executive,2,Master's,Married,Non-Travel,29.0,5673,Medium,36.0,12579.0,3,3.0,3.0,4.0,4.0,2,No,5.0,1,1,1,5,1.0,1,3,13.0,1167,7.6,No,No,No
EMP11033,32,Female,Finance,Financial Analyst,2,High School,Married,Travel_Frequently,33.0,7978,High,97.0,11831.0,3,2.0,3.0,3.0,1.0,2,No,3.0,11,0,11,17,4.0,5,2,10.0,447,9.1,No,No,Yes
EMP11034,43,Male,Sales,Sales Executive,3,High School,Married,Travel_Rarely,2.0,9488,High,58.0,17000.0,1,2.0,3.0,4.0,3.0,1,No,6.0,19,0,7,24,7.0,5,0,23.0,927,8.7,No,No,No
EMP11035,27,Male,Research & Development,Research Scientist,2,Bachelor's,Married,Travel_Rarely,8.0,7534,High,49.0,22114.0,1,3.0,2.0,1.0,3.0,3,No,4.0,5,5,5,10,5.0,6,1,16.0,1126,10.1,Yes,No,No
EMP11036,31,Male,Finance,Financial Analyst,1,Master's,Divorced,Travel_Rarely,25.0,4904,Medium,91.0,16001.0,3,4.0,3.0,3.0,3.0,3,No,0.0,8,2,8,12,6.0,6,1,13.0,919,7.1,No,No,No
EMP11037,26,Female,Research & Development,Research Scientist,1,Master's,Married,Travel_Rarely,22.0,5513,Medium,,6319.0,3,3.0,1.0,2.0,2.0,4,No,4.0,5,1,1,7,5.0,4,0,17.0,1044,8.0,Yes,No,No
EMP11038,49,Male,Operations,Operations Coordinator,1,Bachelor's,Single,Travel_Frequently,21.0,6234,Medium,29.0,23490.0,2,3.0,1.0,3.0,4.0,3,No,5.0,4,4,4,4,3.0,0,1,12.0,837,7.4,No,No,No
EMP11039,50,Female,IT,Software Engineer,3,Doctorate,Married,Non-Travel,33.0,9925,High,47.0,13262.0,2,4.0,3.0,3.0,2.0,3,Yes,3.0,13,6,13,16,6.0,5,1,25.0,974,9.8,Yes,Yes,No
EMP11040,38,Female,Operations,Operations Coordinator,4,Bachelor's,Divorced,Travel_Rarely,33.0,8963,High,77.0,12120.0,4,2.0,3.0,2.0,3.0,3,No,4.0,1,1,1,6,1.0,3,0,18.0,175,8.4,No,Yes,No
EMP11041,57,Male,Research & Development,Research Scientist,5,Master's,Single,Travel_Rarely,31.0,13445,Very High,70.0,7375.0,2,3.0,2.0,3.0,3.0,3,Yes,0.0,12,10,2,19,6.0,2,0,25.0,904,10.1,No,Yes,Yes
EMP11042,49,Female,Human Resources,HR Executive,1,Bachelor's,Single,Travel_Rarely,14.0,7596,High,45.0,5679.0,1,4.0,2.0,1.0,3.0,3,No,4.0,10,7,3,16,4.0,6,2,17.0,484,7.1,No,No,No
EMP11043,46,Male,IT,Software Engineer,1,Bachelor's,Married,Non-Travel,26.0,5526,Medium,41.0,,3,2.0,2.0,3.0,3.0,3,No,5.0,6,6,6,6,2.0,6,0,14.0,195,8.2,No,No,No
EMP11044,56,Female,Operations,Operations Coordinator,1,Bachelor's,Married,Travel_Rarely,17.0,8918,High,43.0,19910.0,1,4.0,3.0,3.0,2.0,3,No,5.0,23,3,10,23,1.0,2,1,23.0,1322,8.5,No,Yes,No
EMP11045,58,Female,Sales,Sales Executive,2,Master's,Married,Travel_Frequently,32.0,7962,High,90.0,8220.0,3,4.0,3.0,4.0,1.0,3,No,6.0,6,4,0,10,6.0,1,1,21.0,102,8.5,No,Yes,Yes
EMP11046,47,Female,Sales,Sales Executive,1,Master's,Divorced,Travel_Rarely,39.0,4990,Medium,39.0,3971.0,2,3.0,1.0,3.0,1.0,3,No,2.0,9,8,0,9,,5,2,11.0,1377,10.1,No,Yes,Yes
